-124.81,42.852
-124.81,48.362
-124.21,38.737
-124.21,46.371
-122.7199280063741,43.88491456396333
-122.6,49.051
-122.4484230840118,36.64623458339165
-122.315895556246,40.79634300132107
-121.3735508564897,46.36905214183542
-120.63,34.488
-120.4697581610322,38.04518674551373
-120.2851524255102,43.3794981372827
-120.0096684693882,49.051
-119.3359744203303,40.68336316071713
-118.7581645250498,46.22070351142208
-118.4615043587681,35.30543934105502
-117.6745022856719,43.4938491474002
-117.6676868699259,37.98156304157752
-117.4763220825422,49.051
-117.18,32.43
-116.5395918236922,40.80465090673213
-116.0570643491889,46.19046766660546
-115.79069841501,35.2853181438058
-115.006432841801,38.47199153659405
-114.9907298907349,43.30047208952633
-114.97,49.051
-114.85,32.364
-113.4768281509939,41.07894086190546
-113.4084677854401,36.39954135416715
-113.2238176302341,47.3008395277629
-113.2107363634453,45.07754981919135
-112.7517551666251,33.87237327457103
-111.9787953908626,38.77723288415645
-111.6244223998685,49.051
-111.6032335546228,43.41819031715475
-111.54,31.368
-110.6721429456285,36.07747608120837
-110.3798593121952,41.17523405437041
-110.2823507544708,46.32986390166826
-109.7579705834541,33.45873360700973
-109.1615610996778,38.62646682804434
-108.8261584723441,49.051
-108.8016793930093,43.83717152850319
-108.02,31.103
-107.9335000779713,36.20823513797058
-107.584410353626,40.98816359854121
-107.2571747037096,46.36108427241901
-107.0691343002097,33.93708508447585
-106.22,31.169
-106.1910193510338,38.44933318043423
-106.1309860456449,43.18631412391597
-106.03,49.051
-104.879614608903,36.00426537522183
-104.8460786409373,29.88947395978119
-104.6919764204415,45.11317867625831
-104.5728081271218,40.58876384699611
-104.4239887530791,33.3854006835312
-104.0502391491629,47.40467498257533
-103.44,28.58
-103.1114564085054,38.0038846549315
-103.0254297149856,42.76734321734997
-102.6802747360198,31.86250067741877
-102.2774145716101,49.051
-101.9764677222542,35.07138579568242
-101.7813732285348,45.18768725625362
-101.64,29.377
-101.5302972224431,40.43102488568162
-100.6786687079151,47.25971888539421
-100.4094841948357,27.69935212197246
-100.357247119137,37.75027793016979
-100.2632556720126,32.45032178404785
-99.99501797717495,43.0840730506816
-99.254,26.124
-99.11524205358391,35.17082236314842
-98.871,49.051
-98.75201175820304,40.50761274552008
-98.74627737658531,29.96788043706279
-98.48918620429467,45.7605380123075
-97.58423575241407,37.88455636354053
-97.49069209817348,32.62250863608732
-97.15922510482837,43.32103672460703
-97.06399999999999,27.385
-96.87403054910146,48.42224269121775
-96.798,25.726
-96.30687589415859,35.25236069354893
-96.02708929900089,40.69855151582959
-96.02318298028634,29.95556050655233
-95.53753520295224,46.10345473265951
-94.895,49.449
-94.87803918942345,38.10679873725222
-94.73764773156833,32.56475519312664
-94.39050999235616,43.31046740894782
-93.71134539938578,35.63680887557319
-93.61199999999999,29.377
-93.20467196461064,40.52529378240541
-92.90848531307353,45.90957523496407
-92.87856306056884,48.84092955238883
-92.13290013735954,33.78705040069345
-92.03555734814128,31.46568859924798
-91.93846963993441,37.88196520588198
-91.627041117405,42.89705051807059
-91.06612687800758,29.15840663614151
-90.72,48.19
-90.43328152678993,35.36387943165276
-90.3558316398902,45.15624005657646
-90.28550863786485,40.29073079737187
-89.42522561765502,32.27334732924542
-89.395,48.057
-89.02446610751784,37.67270861271781
-88.965,28.978
-88.5935183460783,42.54063536313693
-87.84146082876882,34.93815451037322
-87.83606739687602,45.14793805456967
-87.571,29.974
-87.34,47.726
-87.33389234699095,39.73820297013786
-86.54056843627879,32.57494673818933
-86.07468102273651,37.28485789887691
-85.8434132658148,41.63877277867647
-85.62728017717149,29.67775269612606
-85.54992804812341,44.05072259808819
-85.15300000000001,46.864
-84.90064698335372,34.84850149128429
-84.05898673258,39.23121847465583
-83.79987264398679,32.06891530650389
-83.654,29.377
-83.16500000000001,41.629
-82.96567906066407,36.83775614459059
-82.914,45.967
-82.85772440415991,27.62461762517712
-82.70099999999999,44.081
-82.43600000000001,42.822
-82.23597725862052,33.86456143989913
-81.995,25.726
-81.39,41.95
-81.31,30.363
-80.859231440378,38.86061859022819
-80.45933553156098,35.72505143352828
-80.051,24.531
-80.051,27.116
-79.98399999999999,32.616
-78.887744631999,40.83356201901939
-78.8,43.5
-78.4344260532703,36.72034476368368
-78.06714126803199,33.57467876089706
-77.39895488820962,38.78617388989165
-76.604,44.081
-76.14100000000001,34.538
-76.09255663158294,41.53609855095084
-75.61,35.864
-74.815,38.581
-74.815,45.208
-73.622,40.37
-73.29876442977563,43.04613304775342
-71.369,45.407
-70.441,42.557
-69.646,41.25
-69.116,47.66
-68.52575530307884,43.6659860082675
-67.658,47.196
-66.664,44.744
